ItemRelationshipID,First_Item_ID,First_Item_Name,Second_Item_ID,Second_Item_Name,Relation_ID,Relation,Erudite,InverseErudite,IsPalindromic,IsTransitiveClosureSafe
53116,29686,Metolazone,5375,"Uric acid levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
32250,31256,"Bacillus subtilis",5402,"Gram positive bacilli / rods",2,Cause-effect,"may cause","may be caused by",False,False
40096,30833,Melioidosis,5404,"Gram negative bacilli / rods",2,Cause-effect,"may cause","may be caused by",False,False
46632,29983,Pemoline,5728,"Hepatic failure",2,Cause-effect,"may cause","may be caused by",False,False
27167,30119,Saquinavir,6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
39676,29804,"Palmoplantar punctate keratoderma type 3",6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
27159,30119,Saquinavir,6372,Hypertriglyceridaemia,2,Cause-effect,"may cause","may be caused by",False,False
24370,29690,"Autoimmune polyendocrine syndrome type 2",6397,"Adrenal cortex insufficiency",2,Cause-effect,"may cause","may be caused by",False,False
23495,29603,"Vitamin D dependent rickets type 2a",6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
40691,29816,"Glutaric acidemia type 2",6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
27160,30119,Saquinavir,6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
24375,29690,"Autoimmune polyendocrine syndrome type 2",6443,"Hypogonadic hypogonadism",2,Cause-effect,"may cause","may be caused by",False,False
24303,29686,Metolazone,6445,Hypokalaemia,2,Cause-effect,"may cause","may be caused by",False,False
53114,29686,Metolazone,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
28367,30533,Xamoterol,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
24369,29690,"Autoimmune polyendocrine syndrome type 2",6558,Hypothyroidism,2,Cause-effect,"may cause","may be caused by",False,False
19061,29101,"Lymphogranuloma venereum",6812,"Inguinal lymphadenopathy",2,Cause-effect,"may cause","may be caused by",False,False
31584,22479,Mastoiditis,6880,"Intracranial abscess / granuloma",2,Cause-effect,"may cause","may be caused by",False,False
29897,30268,Digitoxin,7047,"Junctional rhythm",2,Cause-effect,"may cause","may be caused by",False,False
21810,29374,"Lens dislocation",7386,"Lens pathology",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
23059,24135,Pancytopenia,7677,Lymphocytopenia,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
21208,29294,"Hereditary orotic aciduria",7688,"Macrocytosis (erythrocyte)",2,Cause-effect,"may cause","may be caused by",False,False
35047,29925,Co-trimoxazole,8116,Methotrexate,12,Interaction,"interacts with","interacts with",True,False
28628,30331,Isocarboxazid,8344,"Monoamine oxidase A inhibitors",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
40688,29816,"Glutaric acidemia type 2",8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
31743,31140,"Allergic rhinitis",8807,"Nasal polyps",2,Cause-effect,"may cause","may be caused by",False,False
28495,30552,Meropenem,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
30654,30862,Sulpiride,8975,"Antipsychotic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
21209,29294,"Hereditary orotic aciduria",8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
23058,24135,Pancytopenia,8994,Neutropenia,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
4359,29487,"Tropical spastic paraparesis",9201,"Oligoclonal bands (CSF)",2,Cause-effect,"may cause","may be caused by",False,False
27201,30125,Blackfly,9218,Onchocerciasis,18,Vector,"is a vector for","is vector borne by",False,False
20190,29199,Colistimethate,9266,"Brain failure",2,Cause-effect,"may cause","may be caused by",False,False
23493,29603,"Vitamin D dependent rickets type 2a",9351,Osteomalacia,2,Cause-effect,"may cause","may be caused by",False,False
30470,29572,"Hyperimmunoglobulin E (IgE) syndrome",9385,Osteoporosis,2,Cause-effect,"may cause","may be caused by",False,False
40100,30833,Melioidosis,9670,"Parotitis, acute",2,Cause-effect,"may cause","may be caused by",False,False
35093,30015,Sertraline,9933,Phenelzine,12,Interaction,"interacts with","interacts with",True,False
30484,30833,Melioidosis,10166,Pneumonia,2,Cause-effect,"may cause","may be caused by",False,False
21207,29294,"Hereditary orotic aciduria",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
23057,24135,Pancytopenia,10703,"Red cell production reduced",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
18718,29063,"Pure red cell aplasia",10703,"Red cell production reduced",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
28833,30391,Norethisterone,10707,Progestagens,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
28832,30582,Gestronorone,10707,Progestagens,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
54798,29997,Dexfenfluramine,10998,"Pulmonary hypertension",2,Cause-effect,"may cause","may be caused by",False,False
34672,29973,Nicardipine,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
53128,30119,Saquinavir,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
35131,30015,Sertraline,11927,Selegiline,12,Interaction,"interacts with","interacts with",True,False
40098,30833,Melioidosis,11960,"Septic shock",2,Cause-effect,"may cause","may be caused by",False,False
43357,33485,"C-reactive protein",218,"Acute phase reaction",26,"See also","see also","see also",True,False
38431,32581,Ethotoin,519,Aminophylline,12,Interaction,"interacts with","interacts with",True,False
38414,32581,Ethotoin,529,Amiodarone,12,Interaction,"interacts with","interacts with",True,False
45992,31727,Betahistine,1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
36277,32050,"Hydrogen sulfide",1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
34412,31705,"Emery-Dreifuss muscular dystrophy type 2",2137,Cardiomyopathy,2,Cause-effect,"may cause","may be caused by",False,False
42395,33351,"Afipia felis",2173,"Cat scratch fever",26,"See also","see also","see also",True,False
38618,32623,"Mirhosseini-Holmes-Walton syndrome",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
40012,32910,"Haw River syndrome",2197,"Demyelination, central nervous system",2,Cause-effect,"may cause","may be caused by",False,False
40004,32910,"Haw River syndrome",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
44624,33682,"Periodic fever aphthous pharyngitis and cervical adenopathy",2303,"Cervical lymphadenopathy",2,Cause-effect,"may cause","may be caused by",False,False
34254,31668,"Blomstrand chondrodysplasia",2592,"Congenital anomaly of cartilage",2,Cause-effect,"may cause","may be caused by",False,False
34259,31669,"Metaphyseal chondrodysplasia, Jansen type",2592,"Congenital anomaly of cartilage",2,Cause-effect,"may cause","may be caused by",False,False
49344,32086,"Papillorenal syndrome",2860,"Optic nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
57786,32000,"Cholesterol granuloma",2869,"7th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
55783,33475,"Waardenburg syndrome type 3",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
57787,32000,"Cholesterol granuloma",3043,"Conductive hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
36279,32050,"Hydrogen sulfide",3067,Conjunctivitis,2,Cause-effect,"may cause","may be caused by",False,False
55413,32008,"Gangliosidosis GM1, type 2",3110,"Corneal opacity",2,Cause-effect,"may cause","may be caused by",False,False
38418,32581,Ethotoin,3321,Cyclosporin,12,Interaction,"interacts with","interacts with",True,False
42067,33296,"Marden-Walker syndrome",3617,Dextrocardia,2,Cause-effect,"may cause","may be caused by",False,False
48900,32392,"Partington X-linked mental retardation syndrome",4015,Dysarthria,2,Cause-effect,"may cause","may be caused by",False,False
44558,33670,"Haemophilus paraphrophilus",4224,Endocarditis,2,Cause-effect,"may cause","may be caused by",False,False
34216,31661,"Meckel-Gruber syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
35844,31957,"Jacobsen syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
36092,32008,"Gangliosidosis GM1, type 2",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
50781,32302,"Chromosome 9q deletion syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
37458,32392,"Partington X-linked mental retardation syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
38616,32623,"Mirhosseini-Holmes-Walton syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
46759,32628,"Ramon syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
43265,33475,"Waardenburg syndrome type 3",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
38434,32581,Ethotoin,4855,Fluconazole,12,Interaction,"interacts with","interacts with",True,False
34067,31621,"Pasteurella multocida",5404,"Gram negative bacilli / rods",2,Cause-effect,"may cause","may be caused by",False,False
42033,33228,"Cystic echinococcosis",5578,Haemoptysis,2,Cause-effect,"may cause","may be caused by",False,False
34261,31669,"Metaphyseal chondrodysplasia, Jansen type",6196,Hypercalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
34262,31669,"Metaphyseal chondrodysplasia, Jansen type",6220,Hypercalciuria,2,Cause-effect,"may cause","may be caused by",False,False
48822,31565,Gatifloxacin,6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
33691,31532,"Gamstorp-Wohlfart syndrome",6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
52687,32441,Etilefrine,6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
47696,31565,Gatifloxacin,6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
36065,32000,"Cholesterol granuloma",6880,"Intracranial abscess / granuloma",2,Cause-effect,"may cause","may be caused by",False,False
34214,31661,"Meckel-Gruber syndrome",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
41790,33256,"Taybi-Linder syndrome",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
42063,33296,"Marden-Walker syndrome",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
42412,33354,"Witkop syndrome",7207,Koilonychia,2,Cause-effect,"may cause","may be caused by",False,False
50782,32302,"Chromosome 9q deletion syndrome",7689,Macroglossia,2,Cause-effect,"may cause","may be caused by",False,False
38704,32636,"North Carolina macular dystrophy",7692,Maculopathy,2,Cause-effect,"may cause","may be caused by",False,False
40485,33005,Pirlindole,8344,"Monoamine oxidase A inhibitors",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
54628,31532,"Gamstorp-Wohlfart syndrome",8374,"Motor neuropathy, peripheral",2,Cause-effect,"may cause","may be caused by",False,False
34413,31705,"Emery-Dreifuss muscular dystrophy type 2",8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
35970,31983,"Myotubular myopathy",8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
39767,32860,Clopenthixol,8975,"Antipsychotic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
38369,32035,Dipyrone,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
32579,31310,Levetiracetam,9266,"Brain failure",2,Cause-effect,"may cause","may be caused by",False,False
45257,31621,"Pasteurella multocida",9367,Osteomyelitis,2,Cause-effect,"may cause","may be caused by",False,False
38439,32581,Ethotoin,9947,Phenobarbital,12,Interaction,"interacts with","interacts with",True,False
41664,33228,"Cystic echinococcosis",10988,"Pulmonary eosinophilia",2,Cause-effect,"may cause","may be caused by",False,False
36281,32050,"Hydrogen sulfide",11017,"Pulmonary oedema",2,Cause-effect,"may cause","may be caused by",False,False
44623,33682,"Periodic fever aphthous pharyngitis and cervical adenopathy",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
54343,32180,Azimilide,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
36430,32086,"Papillorenal syndrome",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
38617,32623,"Mirhosseini-Holmes-Walton syndrome",11429,"Retinitis pigmentosa",2,Cause-effect,"may cause","may be caused by",False,False
40354,32979,"Meyer-Betz disease",11472,Rhabdomyolysis,2,Cause-effect,"may cause","may be caused by",False,False
38408,32581,Ethotoin,11603,Rifampicin,12,Interaction,"interacts with","interacts with",True,False
34090,31627,"Bare lymphocyte syndrome type 2",11978,"Severe combined immune deficiency",2,Cause-effect,"may cause","may be caused by",False,False
50981,34665,"Boomerang dysplasia",54,"Radial hypoplasia",2,Cause-effect,"may cause","may be caused by",False,False
52312,34816,"Diabetes mellitus, insulin-resistant with acanthosis nigricans type A",58,"Acanthosis nigricans",2,Cause-effect,"may cause","may be caused by",False,False
60774,37681,"Poikiloderma with neutropenia",203,"Acute myeloid leukemia",4,"Risk factor","is a risk factor for","has risk factors",False,False
92910,33805,Ivabradine,1065,"Atrial fibrillation",2,Cause-effect,"may cause","may be caused by",False,False
49945,34505,Pineoblastoma,1578,"Intracranial space-occupying lesion",2,Cause-effect,"may cause","may be caused by",False,False
55695,35252,"Hereditary diffuse gastric cancer",1598,"Breast cancer",4,"Risk factor","is a risk factor for","has risk factors",False,False
96636,36491,Anandamide,1950,Cannabinoids,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
64096,40728,"Microcephaly, seizures, and developmental delay",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
